latitude,longitude,band,relief_m,elevation_std_m,slope_mean,slope_std,slope_p90,slope_p99,slope_max,unstable_fraction,excess_total_m,excess_max_m,toppled_fraction,mass_moved_m,max_change_m,initial_excess_m,residual_excess_m,excess_relieved_fraction,residual_unstable_fraction,iterations,converged,grid_spacing_y_m,grid_spacing_x_m,nodata_fraction,hemisphere
-31.017135333423887,-135.1796875,4,1485.5,304.1253015611294,0.21604220180492306,0.09275619377985686,0.33845270250507753,0.4456534269648693,0.5705664560272891,0.0,122.20676848787538,12.827005477416023,0.0020751953125,56.76505379504897,6.517134690253442,122.20676848787538,6.2345435480892775e-09,0.9999999999489837,0.0,46,True,59.225293799972235,50.75686039409525,0.0,farside
-37.20400040774718,-134.529296875,2,879.5,196.00070700726815,0.1526026769865244,0.06845096473962732,0.24903303515986225,0.3303158209339018,0.4732460149060779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,47.17221820553796,0.0,farside
31.84621225618417,-133.90625,22,982.5,166.63082733424224,0.192285939035663,0.09341327719905093,0.31761279933592884,0.41998048145352807,0.5256523333946692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,50.30995617317594,0.0,farside
-31.017135333423887,-133.396484375,4,984.0,254.50847822381482,0.15344368106881348,0.08141618221722154,0.2640297786699233,0.3896588943221828,0.5470750486685615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,50.75686039409525,0.0,farside
-17.326249227274616,-133.28125,10,1539.5,354.6883126509175,0.22360620059138336,0.07652763683805441,0.32374857746089714,0.40087534176753825,0.5440302219039386,0.0,61.66435267354329,9.877623511569553,0.00091552734375,30.832176334849464,4.938811755476763,61.66435267354329,3.844363050120592e-09,0.9999999999376566,0.0,46,True,59.225293799972235,56.53791419138726,0.0,farside
31.74338426056943,-132.650390625,21,2099.0,521.9999885778093,0.259732849033057,0.09527662868908936,0.376811470285692,0.46356945739332733,0.5950815321740448,0.000244140625,5.135027387080115,2.327005477416023,0.00030517578125,2.5675136927984568,1.1635027383722445,5.135027387080115,1.4832011174803483e-09,0.99999999971116,0.000244140625,43,True,59.225293799972235,50.36595855401552,0.0,farside
-17.326249227274616,-132.3125,10,2302.5,703.5198175886093,0.3245834114972538,0.14708988523084704,0.48789426836224986,0.555979336380005,0.7908071580673487,0.00433349609375,401.37221463474816,32.704628988985576,0.00665283203125,187.3615570881111,15.588811755784263,401.37221463474816,3.2610074640615494e-09,0.9999999999918754,0.00360107421875,94,True,59.225293799972235,56.53791419138726,0.0,farside
-50.18634058551348,-132.26171875,1,840.0,157.26462022940788,0.16479228802963736,0.11010366470534849,0.330675865371629,0.4815693340192482,0.6243413225324326,0.00067138671875,46.578287122786925,10.61927623742623,0.00189208984375,23.59878167896295,5.309638118712883,46.578287122786925,2.288619072032816e-09,0.9999999999508651,0.00042724609375,164,True,59.225293799972235,37.921531650907745,0.0,farside
-2.769746663798468,-132.26171875,14,2589.0,637.9588623067284,0.3174427302579383,0.16514914088479193,0.5528413359897508,0.6734134563821201,0.9159128257581922,0.07086181640625,1094.0359731912674,20.693932128075907,0.016845703125,569.499093573955,11.623067228158106,1094.0359731912674,5.186770124510076e-09,0.999999999995259,0.0711669921875,680,True,59.22529379998429,59.15610632466752,0.0,farside
15.199349518928132,-131.291015625,17,1126.5,238.2816292144306,0.23135373405163617,0.11953909875384618,0.39376105534226546,0.5485175972858481,1.7349226949914733,0.0037841796875,625.9311039109866,142.82700547741604,0.00543212890625,214.4374225412921,116.37344684399613,625.9311039109866,3.772768764065404e-09,0.9999999999939726,0.0037841796875,389,True,59.225293799972235,57.15356169566894,0.0,farside
31.84621225618417,-131.025390625,22,1734.0,353.91267085569507,0.274258509117464,0.12622626255004324,0.44804186658026224,0.5379610953255097,0.8074148008013647,0.00341796875,357.88491861027046,13.971155288077483,0.00634765625,187.52512297178964,10.13782195375643,357.88491861027046,1.3219434435995936e-08,0.9999999999630623,0.00262451171875,103,True,59.225293799972235,50.30995617317594,0.0,farside
-50.18634058551348,-130.90625,1,642.5,143.575244437477,0.11757212021714125,0.07668408918356134,0.23392166988208726,0.3281461380191842,0.4416650264038041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,37.921531650907745,0.0,farside
